ans_id,V00116092019,V00216092019,V00216092019_o,V00316092019,V00416092019,V00516092019,V00516092019_o,V00616092019,V00716092019,V00716092019_o,ID,Geslacht,Geboren,Leeftijd,Leeftijd7,Leeftijd3N,postcode,Gemeente,Arrondissement,Provincie,Nielsen,REGIO,Taalregime,Kieskring,Urban2,Urban4,Urban5,CIM_New_Habitat,CIM_Stedelijk_Leefcomplex,Zender,Diploma,Diploma3,Diploma2,Beroep,Soc_groep,soc_groep2,Burgerlijke_Stand,Burgerlijke_Stand2,Kinderen,Kinderen2,V010,V011,V012,V013,V014,Migratie,Politiek_stem,Politiek_stem2,Politiek_stem3,Politiek_interesse,Politiek_interesse2,Kennis_actualiteit,Kennis_actualiteit2,VRT_NWS,Nieuwsvolger,V015_1,V015_2,V015_3,V015_4,V015_5,V015_6,V015_7,V015_8,V016_1,V016_2,V016_3,V016_4,V016_5,V016_6,V016_7,V016_8,V016_9,V016_10,V016_11,V017_1,V017_2,V017_3,V017_4,V017_5,V017_6,V017_7,V017_8,V018_1,V018_2,V018_3,V018_4,V018_5,V019_1,V019_2,Type_nieuwskijker,V019_3,V019_4,V019_5,V019_6,V020_1,V020_2,V020_3,V020_4,V020_5,V020_6,V020_7,V021_1,V021_2,V021_3,V021_4,V021_5,V023_1,V023_2,V023_3,V023_4,V023_5,V023_6,V023_7,V023_8,V023_9,Weging,V001,V003,V004,V004C,V006
382,Eerder interessant,,Aangevinkt,Eerder interessant,Eerder goed,,Aangevinkt,Heel interessant,Zijn er nog andere gevaren bekend van de e-sigaret?,niet aangevinkt,417,Man,1995,24,16-24,16-34,1860,Meise,Halle-Vilvoorde,Vlaams-Brabant,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,BHV,landelijk,kleine lokaliteiten,Slaapstad,kleine lokaliteiten Vlaanderen (PLF),Brussel buitenwijk,Ring TV,Academische master (universitair onderwijs),Hoger onderwijs,Hoger onderwijs,Student,7,5-8,"Ik heb een partner, maar woon hier niet mee samen",Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,N-VA,N-VA,Rechts,Eerder wel geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens maandelijks,Minstens maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Nooit,Minder dan maandelijks,Rest,Nooit,Nooit,Nooit,Nooit,De hele dag door,Nooit,Nooit,Nooit,Nooit,Nooit,Een paar keer per dag,Minstens maandelijks,Minstens maandelijks,Minstens wekelijks,Nooit,Nooit,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,2.9843860527021215,Interessant,Interessant,Goed,Goed,Interessant
73,Eerder interessant,Is dit gepland door Trump om de beurs te laten stijgen?,niet aangevinkt,Eerder interessant,Heel goed,Moeien instanties zich niet te veel met het opvoeden van kinderen. Het blijft toch de taak van de ouders hier keuzes in te maken,niet aangevinkt,Eerder interessant,"De populatie zou meer gesensibiliseerd moeten worden over deze e-sigaret (schadelijke gevolgen, verslavend vermogen van nicotine)",niet aangevinkt,78,Man,1995,24,16-24,16-34,9240,Zele,Dendermonde,Oost-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,Oost-Vlaanderen,landelijk,kleine lokaliteiten,Andere gemeenten,kleine lokaliteiten Vlaanderen (PLF),Geen stedelijk leefcomplex,TV Oost,Academische master (universitair onderwijs),Hoger onderwijs,Hoger onderwijs,Bediende,2,1-4,"Ik heb een partner, maar woon hier niet mee samen",Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,N-VA,N-VA,Rechts,Heel erg geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens maandelijks,Minstens wekelijks,Minstens wekelijks,Minstens maandelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Dagelijks,Minder dan maandelijks,Nooit,Nooit,Minder dan maandelijks,Nooit,Minstens maandelijks,Minder dan maandelijks,Minstens maandelijks,Minstens wekelijks,Minstens maandelijks,Minstens wekelijks,Minstens maandelijks,Minstens wekelijks,Minstens wekelijks,Minder dan maandelijks,Minder dan maandelijks,Minstens wekelijks,VRT,Minstens wekelijks,Minstens maandelijks,Dagelijks,Minder dan maandelijks,De hele dag door,Nooit,Nooit,Een paar keer per week,Nooit,Nooit,Een paar keer per dag,Minstens wekelijks,Minstens wekelijks,Minstens maandelijks,Nooit,Nooit,Heel erg belangrijk,Helemaal niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,2.9843860527021215,Interessant,Interessant,Goed,Goed,Interessant
47,Eerder niet interessant,,Aangevinkt,Heel interessant,Heel goed,Waarom zijn ouders zo overbeschermend de dag van vandaag?,niet aangevinkt,Helemaal niet interessant,,Aangevinkt,50,Man,1995,24,16-24,16-34,3990,Peer,Maaseik,Limburg,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Limburg,landelijk,kleine lokaliteiten,Andere gemeenten,kleine lokaliteiten Vlaanderen (PLF),Geen stedelijk leefcomplex,TV-Limburg,Professionele bachelor (hoger onderwijs korte type),Hoger onderwijs,Hoger onderwijs,Bediende,2,1-4,Ik heb geen partner en ben alleenstaand,Geen partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,N-VA,N-VA,Rechts,Helemaal niet geïnteresseerd,Geen interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Nooit,Minstens maandelijks,Minstens maandelijks,Nooit,Nooit,Nooit,Minder dan maandelijks,Minder dan maandelijks,Nooit,Minder dan maandelijks,Nooit,Nooit,Minder dan maandelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Minder dan maandelijks,VTM,Nooit,Nooit,Minder dan maandelijks,Nooit,Een paar keer per dag,Nooit,Een paar keer per dag,Minder dan wekelijks,Nooit,Een paar keer per dag,Een paar keer per dag,Minstens maandelijks,Minder dan maandelijks,Minstens maandelijks,Nooit,Nooit,Eerder niet belangrijk,Heel erg belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,2.9843860527021215,Niet interessant,Interessant,Goed,Goed,Niet interessant
1026,Heel interessant,,Aangevinkt,Eerder niet interessant,Heel goed,,Aangevinkt,Eerder niet interessant,,Aangevinkt,1116,Man,1998,21,16-24,16-34,8210,Zedelgem,Brugge,West-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,West-Vlaanderen,landelijk,landelijk,Buitenwijk,landelijk Vlaanderen (CRF),Brugge slaapstad,Focus TV,Professionele bachelor (hoger onderwijs korte type),Hoger onderwijs,Hoger onderwijs,Student,7,5-8,Ik heb geen partner en ben alleenstaand,Geen partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Open Vld,Open vld,Centrum,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Dagelijks,Nooit,Dagelijks,Dagelijks,Minder dan maandelijks,Nooit,Minstens wekelijks,Nooit,Nooit,Nooit,Minstens wekelijks,Nooit,Nooit,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens maandelijks,Minstens wekelijks,Minstens wekelijks,Rest,Minstens maandelijks,Minder dan maandelijks,Minstens maandelijks,Nooit,Een paar keer per week,Nooit,Een paar keer per dag,Een paar keer per week,Nooit,Een paar keer per dag,Een paar keer per dag,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Minder dan maandelijks,Heel erg belangrijk,Geen mening,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Geen mening,Geen mening,Geen mening,Eerder wel belangrijk,2.9843860527021215,Interessant,Niet interessant,Goed,Goed,Niet interessant
829,Eerder interessant,Waarom hebben de Houti rebellen het opgeëist wanneer Iran er toch zou kunnen achterzitten? Heeft dit een impact op de olievoorraden van Europa en de prijzen van deze?,niet aangevinkt,Eerder niet interessant,Eerder goed,Wat is risicovol spelen en in wat komt dit tot uiting?,niet aangevinkt,Eerder interessant,Kan men de e-sigaret niet verbieden zeker als het nicotinegehalte heel hoog is? Wat zijn de maatregelen die we kunnen treffen tegen multinationals die het voor het zeggen hebben?,niet aangevinkt,901,Man,1997,22,16-24,16-34,9120,Beveren-Waas,Sint-Niklaas,Oost-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,Oost-Vlaanderen,landelijk,kleine lokaliteiten,Buitenwijk,kleine lokaliteiten Vlaanderen (PLF),Antwerpen slaapstad,TV Oost,Academische bachelor (hoger onderwijs lange type of univ. kandidatuur),Hoger onderwijs,Hoger onderwijs,Student,7,5-8,Ik heb geen partner en ben alleenstaand,Geen partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Open Vld,Open vld,Centrum,Eerder wel geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Dagelijks,Minstens maandelijks,Dagelijks,Minder dan maandelijks,Dagelijks,Dagelijks,Minstens wekelijks,Dagelijks,Dagelijks,Minstens maandelijks,Minstens wekelijks,Minstens wekelijks,Dagelijks,Dagelijks,Minstens maandelijks,Minstens wekelijks,Nooit,Minstens maandelijks,Dagelijks,Minstens wekelijks,Dagelijks,Dagelijks,Dagelijks,Dagelijks,Dagelijks,Rest,Minstens maandelijks,Minstens maandelijks,Minstens wekelijks,Dagelijks,De hele dag door,Een paar keer per week,De hele dag door,Een paar keer per week,Minder dan wekelijks,De hele dag door,De hele dag door,Nooit,Dagelijks,Dagelijks,Minstens wekelijks,Minstens wekelijks,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,2.9843860527021215,Interessant,Niet interessant,Goed,Goed,Interessant
706,Eerder interessant,,Aangevinkt,Heel interessant,Heel goed,,Aangevinkt,Eerder interessant,Hoeveel onderzoek is er al over de vape?,niet aangevinkt,768,Vrouw,1997,22,16-24,16-34,3990,Peer,Maaseik,Limburg,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Limburg,landelijk,kleine lokaliteiten,Andere gemeenten,kleine lokaliteiten Vlaanderen (PLF),Geen stedelijk leefcomplex,TV-Limburg,Lager middelbaar onderwijs (enkel 3 eerste jaren voltooid),Hoogstens lager secundair,Hoogstens hoger secundair,Student,8,5-8,"Ik heb een partner, maar woon hier niet mee samen",Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Sp.a,Sp.a,Links,Helemaal niet geïnteresseerd,Geen interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Dagelijks,Nooit,Nooit,Dagelijks,Nooit,Nooit,Minder dan maandelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Rest,Nooit,Nooit,Nooit,Nooit,De hele dag door,Nooit,De hele dag door,Minder dan wekelijks,Nooit,Een paar keer per week,Een paar keer per week,Minstens wekelijks,Nooit,Nooit,Minstens wekelijks,Nooit,Eerder wel belangrijk,Eerder niet belangrijk,Helemaal niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,1.3136808241875657,Interessant,Interessant,Goed,Goed,Interessant
394,Eerder niet interessant,"Geen, ik ben van mening dat Trump een narcist is en wil zo min mogelijk deze over deze hypocriete persoon.",niet aangevinkt,Eerder interessant,Eerder niet goed,Wat als uw kind dan een vinger kwijt is door te spelen met een schaar? Is dit dan kinder verwaarlozing? Want je staat erbij en kijkt er naar maar het mag dus eigenlijk wel?,niet aangevinkt,Eerder niet interessant,,Aangevinkt,431,Vrouw,1995,24,16-24,16-34,2400,Mol,Turnhout,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,verstedelijkt,steden,Andere gemeenten,steden Vlaanderen (VCF),Geen stedelijk leefcomplex,RTV Kempen,Lager middelbaar onderwijs (enkel 3 eerste jaren voltooid),Hoogstens lager secundair,Hoogstens hoger secundair,Student,8,5-8,"Ik heb een partner, maar woon hier niet mee samen",Partner,"Ja, enkel inwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Groen,Groen,Links,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Minder dan maandelijks,Minder dan maandelijks,Dagelijks,Minder dan maandelijks,Nooit,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Minder dan maandelijks,Minstens maandelijks,Nooit,Minder dan maandelijks,Nooit,Nooit,Minder dan maandelijks,Nooit,Minstens maandelijks,Minstens maandelijks,Minder dan maandelijks,Minstens maandelijks,Nooit,Rest,Nooit,Nooit,Nooit,Minder dan maandelijks,De hele dag door,Minder dan wekelijks,Een paar keer per dag,Nooit,Minder dan wekelijks,Minder dan wekelijks,Een paar keer per week,Dagelijks,Minder dan maandelijks,Minder dan maandelijks,Dagelijks,Nooit,Eerder wel belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,0.8109268609884089,Niet interessant,Interessant,Niet goed,Niet goed,Niet interessant
879,Eerder interessant,,Aangevinkt,Eerder interessant,Eerder goed,,Aangevinkt,Heel interessant,,Aangevinkt,957,Vrouw,1996,23,16-24,16-34,9230,Wetteren,Dendermonde,Oost-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,Oost-Vlaanderen,landelijk,kleine lokaliteiten,Buitenwijk,kleine lokaliteiten Vlaanderen (PLF),Gent slaapstad,TV Oost,Lager middelbaar onderwijs (enkel 3 eerste jaren voltooid),Hoogstens lager secundair,Hoogstens hoger secundair,Bediende,6,5-8,Ik ben wettelijk samenwonend,Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,"Ja, mijn vader",Duitsland,99999,Niet,Vlaams Belang,Vlaams Belang,Rechts,Eerder niet geïnteresseerd,Geen interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minstens wekelijks,Minstens maandelijks,Minder dan maandelijks,Minstens wekelijks,Minder dan maandelijks,Minstens wekelijks,Minstens wekelijks,Minstens maandelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minder dan maandelijks,Minder dan maandelijks,Minstens wekelijks,Minstens wekelijks,Minder dan maandelijks,Minstens wekelijks,Minder dan maandelijks,Minder dan maandelijks,Minstens wekelijks,Minder dan maandelijks,Dagelijks,Minstens wekelijks,Minder dan maandelijks,Minstens wekelijks,Minstens maandelijks,VTM,Minder dan maandelijks,Minder dan maandelijks,Minstens maandelijks,Minder dan maandelijks,De hele dag door,Nooit,De hele dag door,Nooit,Een paar keer per week,Een paar keer per week,Nooit,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens maandelijks,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,1.0903188146927627,Interessant,Interessant,Goed,Goed,Interessant
894,Eerder niet interessant,,Aangevinkt,Eerder interessant,Eerder goed,,Aangevinkt,Eerder interessant,,Aangevinkt,976,Vrouw,1995,24,16-24,16-34,3945,Ham,Hasselt,Limburg,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Limburg,landelijk,landelijk,Andere gemeenten,landelijk Vlaanderen (CRF),Geen stedelijk leefcomplex,TV-Limburg,Lager middelbaar onderwijs (enkel 3 eerste jaren voltooid),Hoogstens lager secundair,Hoogstens hoger secundair,Arbeider,6,5-8,Ik ben wettelijk samenwonend,Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Vlaams Belang,Vlaams Belang,Rechts,Eerder niet geïnteresseerd,Geen interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Minstens maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Nooit,Minder dan maandelijks,Minstens maandelijks,Minder dan maandelijks,Dagelijks,Minstens maandelijks,Minstens maandelijks,Minstens wekelijks,Nooit,VTM,Nooit,Nooit,Minder dan maandelijks,Minstens maandelijks,De hele dag door,Nooit,De hele dag door,Nooit,De hele dag door,Een paar keer per week,De hele dag door,Minstens maandelijks,Nooit,Nooit,Nooit,Nooit,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,1.1529528859511946,Niet interessant,Interessant,Goed,Goed,Interessant
921,Eerder interessant,,Aangevinkt,Heel interessant,Eerder goed,,Aangevinkt,Eerder interessant,,Aangevinkt,1011,Vrouw,2003,16,16-24,16-34,3010,Leuven,Leuven,Vlaams-Brabant,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Leuven,verstedelijkt,steden,Kernstad,steden Vlaanderen (VCF),Leuven kernstad,ROB TV,Lager onderwijs/geen diploma,Hoogstens lager secundair,Hoogstens hoger secundair,Student,1,1-4,"Ik heb een partner, maar woon hier niet mee samen",Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Ik had (nog) geen stemrecht,,,Eerder niet geïnteresseerd,Geen interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Minstens maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Dagelijks,Nooit,Minstens maandelijks,Nooit,Nooit,Minstens wekelijks,Minder dan maandelijks,Minstens wekelijks,Minstens maandelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Rest,Minder dan maandelijks,Nooit,Minder dan maandelijks,Nooit,Een paar keer per dag,Nooit,De hele dag door,Nooit,Nooit,De hele dag door,Een paar keer per week,Dagelijks,Minstens maandelijks,Nooit,Nooit,Nooit,Eerder wel belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,0.17574739741284176,Interessant,Interessant,Goed,Goed,Interessant
924,Eerder interessant,Waarmee Trump precies dreigde. Ook wie de rebellen zijn en wat hun rede was en waarom ze Iran verdenken.,niet aangevinkt,Eerder niet interessant,Heel goed,Geen vragen,niet aangevinkt,Eerder interessant,,Aangevinkt,1014,Vrouw,2002,17,16-24,16-34,3001,Leuven,Leuven,Vlaams-Brabant,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Leuven,verstedelijkt,steden,Kernstad,steden Vlaanderen (VCF),Leuven kernstad,ROB TV,Lager middelbaar onderwijs (enkel 3 eerste jaren voltooid),Hoogstens lager secundair,Hoogstens hoger secundair,Student,1,1-4,Ik heb geen partner en ben alleenstaand,Geen partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Ik had (nog) geen stemrecht,,,Eerder wel geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Nooit,Minder dan maandelijks,Dagelijks,Nooit,Minstens maandelijks,Dagelijks,Nooit,Minder dan maandelijks,Nooit,Nooit,Dagelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens maandelijks,Nooit,Minstens wekelijks,VRT,Minder dan maandelijks,Nooit,Minstens maandelijks,Nooit,De hele dag door,Nooit,De hele dag door,Nooit,Nooit,Nooit,Een paar keer per dag,Nooit,Minstens wekelijks,Nooit,Nooit,Minstens wekelijks,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,0.17574739741284176,Interessant,Niet interessant,Goed,Goed,Interessant
923,Eerder interessant,,Aangevinkt,Heel interessant,Eerder goed,,Aangevinkt,Eerder interessant,,Aangevinkt,1013,Vrouw,2002,17,16-24,16-34,3001,Leuven,Leuven,Vlaams-Brabant,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Leuven,verstedelijkt,steden,Kernstad,steden Vlaanderen (VCF),Leuven kernstad,ROB TV,Lager onderwijs/geen diploma,Hoogstens lager secundair,Hoogstens hoger secundair,Student,5,5-8,Ik heb geen partner en ben alleenstaand,Geen partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Ik had (nog) geen stemrecht,,,Eerder wel geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Minstens wekelijks,Minstens maandelijks,Minder dan maandelijks,Minstens maandelijks,Minstens wekelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Dagelijks,Minstens maandelijks,Nooit,Dagelijks,Minstens wekelijks,Minstens maandelijks,Minstens maandelijks,Minder dan maandelijks,Minstens wekelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Nooit,Minstens maandelijks,Dagelijks,Minstens maandelijks,Minstens wekelijks,Minstens wekelijks,Nooit,Nooit,Dagelijks,VRT,Minstens maandelijks,Minstens wekelijks,Nooit,Nooit,Een paar keer per week,Nooit,Een paar keer per dag,Nooit,Nooit,De hele dag door,Minder dan wekelijks,Minstens maandelijks,Minstens wekelijks,Nooit,Nooit,Nooit,Eerder niet belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,0.17574739741284176,Interessant,Interessant,Goed,Goed,Interessant
919,Eerder interessant,,Aangevinkt,Heel interessant,Heel goed,Hoe kunnen opvoeders daar een belangrijke rol in spelen,niet aangevinkt,Eerder interessant,,Aangevinkt,1009,Vrouw,2002,17,16-24,16-34,3051,Oud-Heverlee,Leuven,Vlaams-Brabant,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Leuven,landelijk,landelijk,Slaapstad,landelijk Vlaanderen (CRF),Leuven buitenwijk,ROB TV,Lager middelbaar onderwijs (enkel 3 eerste jaren voltooid),Hoogstens lager secundair,Hoogstens hoger secundair,Student,3,1-4,"Ik heb een partner, maar woon hier niet mee samen",Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Ik had (nog) geen stemrecht,,,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Minstens maandelijks,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Minstens wekelijks,Dagelijks,Minstens wekelijks,Dagelijks,Nooit,Nooit,Dagelijks,Dagelijks,Nooit,Dagelijks,Dagelijks,Nooit,Nooit,Minstens wekelijks,Dagelijks,Nooit,Nooit,Minstens wekelijks,Nooit,Minstens wekelijks,Dagelijks,Dagelijks,Dagelijks,Minstens wekelijks,Dagelijks,Dagelijks,Dagelijks,Rest,Dagelijks,Dagelijks,Nooit,Minstens wekelijks,Een paar keer per dag,Minder dan wekelijks,De hele dag door,Nooit,Een paar keer per dag,De hele dag door,Een paar keer per dag,Dagelijks,Dagelijks,Dagelijks,Nooit,Nooit,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,0.17574739741284176,Interessant,Interessant,Goed,Goed,Interessant
